id	Tweet text
5219	#PARCC Question Is this a Renoir? Answer: Fund ARTS not TESTS @BadassTeachersA #TBATS #pearsoniswatching pic.twitter.com/qi3plbyvbB
5220	A different way to evaluate teachers http://goo.gl/PQ0o93 #optout #calloutcuomo #allkidsneed #respectteachers
5221	Who's monitoring whether #PARCC & #SBAC are valid? BTW what do these tests" measure . @PearsonNorthAm? . @NetworkPublicEd . @LIOptOut"
5222	Who's monitoring whether #PARCC & #SBAC are valid? BTW what do these tests" measure . @PearsonNorthAm? . @lacetothetop . @UnitedOptOut"
5223	Who's monitoring whether #PARCC & #SBAC are valid? BTW what do these tests" measure . @PearsonNorthAm? . @AFTunion . @nysut . @AQE_NY"
5224	@HuffPostEdu yes #optout. I've seen the NYS #pearson Common Core tests & they r poorly constructed the scores unreliable poor measurement.
5225	Who's monitoring whether #PARCC & #SBAC are valid? BTW what do these tests" measure . @PearsonNorthAm? @Lily_NEA . @edvotes . @NEAToday"
5226	#Optout? Homeschoolers were doing that before it was cool. #homeschool #privacy
5227	@HuffPostEdu refused for my 2....tests don't teach! #PARCC
5228	So the 8th grader taking the #PARCC then had to answer a college level essay question on top of ongoing computer issues.
5229	An 8th grader who took #PARCC today: We had to do 5 questions but there were computer problems and we had to log in every minute. ""
5230	@OHEducation Those poor kids. Adm you should be ashamed of yourselves for allowing such hogwash disguised as assessment. Parents~ #OptOut!
5231	#pearsoniswatching my 4th grader just said he was scared to #optout and #Parcc is so stressful
5232	@HuffPostEdu Tests waste instructional time are created to privatize education and satisfy debts" to wealthy political donors. #optout"
5233	Opting Out of Standardized Testing - A Clash of Work and Family http://wp.me/p5GNNo-1J
5234	@PwrOfthePEN @HuffPostEdu none of us #optout our kids b/c we are afraid of challenges! We are sick of the lack of teaching. #parcc
5235	Merryl Tisch if feedback from tests is vital why can't I see the exam and know which questions each student got wrong. #PARCC #nysape
5236	@HuffPostEdu @FLGOPMajority Yes b/c the curriculum is narrow - only subjects tested are taught! #parcc #pearson #suspendfsa
5237	Crony capitalism? Oh universities. Crony communism @CompleteCO: #PARCC http://oncomplete.co/1r3�_ via @DailySentinelGJ #Coleg #testing #edcolo
5238	@HuffPostEdu yes I'd allow my son to opt out because he is more than a test score @OhioBATs @UnitedOptOut
5239	Story from small-town MA an interesting look into how K-12 schools are going broke sizably due to #PARCC Read closely http://wamc.org/post/pittsfield-schools-superintendent-warns-deep-budget-cuts�__�_
5240	Stroke my hips stolen my ability to teach but it sure has been stolen my love for education! Pearson and PARCC MUST BE STOPPED! #PARCC=ccrap
5241	@HuffPostEdu Absolutely #PARCC is useless for students and teachers - time money and learning lost. #WhyIRefuse
5242	Must read: Teachers & parents unite in opposing testing & Cuomo's reforms! Some teachers support opting out on tests http://lohud.us/1GAhVAI
5243	#PARCC and #Pearson need to spend more time learning the 6Ps - Proper Prior Planning Prevents Poor Performance... @EduShyster
5244	NYSUT's Magee: Teachers Want Meaningful Tests Evaluations http://lohud.us/1MFJ9d6�_ via @lohud #PARCC #Pearson #JustSayNoToCuomo
5245	@HuffPostEdu Allow? I would encourage opting out. Actually I would refuse because they're minors. My child my choice. #pearsoniswatching
5246	@PARCCPlace Reflect? Or measure? Your test doesn't teach anything. That's a sales pitch. How well does it measure? Do you care? #PARCC
5247	Pearson's eyes They're watching you... They see your every move.. #pearsoniswatching Time for #Pearson to go!
5248	@HuffPostEdu I did. It's excessive & poorly/prematurely implemented. High stakes is cruel & counter-productive we want no part of it #optout
5249	@HuffPostEdu Yes to opting out! Why should an 8-year old be subjected to a longer test than an adult's bar exam? @NJBatsa @NYStateBATs
5250	@HuffPostEdu Absolutely would opt out. Those weeks of testing should be spent LEARNING @NJBatsa @NYStateBATs @BAT_teacher
5251	@HuffPostEdu YES to opting out. I trust my child's teacher far more than a profiteering test publishing company. @NJBatsa @NYStateBATs
5252	#pearsoniswatching #everychildislearning #studenttakeover Good for RI Students for standing up to what is right! #noparcc Kids r not robots!
5253	@NYBATs There is no empirical evidence that #CCSS are best practices. Her comparison is a non-sequitur #PARCC #pearsoniswatching #edchat
5254	@HuffPostEdu Yes to opting out! Why should an 8-year old be subjected to a longer test than an adult's bar exam? @BadassTeachersA @UTLAnow
5255	@HuffPostEdu Absolutely would opt out. Those weeks of testing should be spent LEARNING. @BadassTeachersA @UTLAnow
5256	@HuffPostEdu YES to opting out. I trust my child's teacher far more than a profiteering test publishing company. @BadassTeachersA @UTLAnow
5257	@HuffPostEdu Of course I would opt out! An inappropriate test is a terrible method to use in deciding if my child is progressing. #optout
5258	Educated Parents OptOut @KOATLiveUpdates:Over 30 APS NM schools report <95% #PARCC http://bit.ly/1DlgAAd�_ pic.twitter.com/lWaIpeG8Ym_ѝ @ABQschools"
5259	@NancyOsborne180 @BadassTeachersA Teachers probably can't see #PARCC since it's full of errors - guarantees low scores w/teachers to blame.
5260	Well #kids sure aren't #cashing in @Sen_MimiStewart: Companies are cashing in on #CommonCore http://a.msn.com/00/en-us/AA9EB7F�__�__ѝ #PARCC NM"
5261	#RefuseTheTest #OptOut our children are more than a test score! @NYGovCuomo
5262	#NYSUT says parents have right to opt students out of state testing http://www.watertowndailytimes.com/news05/nysut-says-parents-have-right-to-opt-students-out-of-state-testing-20150315�__�_ #optout
5263	Can the Feds take away Title 1 funding if enough students opt out? Answer: No. http://bit.ly/1MDHt3K #edreform #parcc #k12
5264	Millions of children sit in front of screens trying to muddle through a clumsy interface and weeks of testing. #TheWalkingDead #PARCC
5265	As Students Opt Out of Common Core Exams Some Say Movement Is Not About Testing #commoncore #edchat #edblog http://sco.lt/8i0ix7
5266	@jdandrea @salberti @NJSenatePres @SavOurSchoolsNJ Giving up on #PARCC now tells our children that THEY matter. #refusethetests #noPARCCing
5267	@pearson Teachers & parents will unite against your #BigBrother tactics. High stakes tests don't negate freedom of speech. #PARCC
5268	Must-watch! Calls to Action: Noam Chomsky on the dangers of standardized testing: https://youtu.be/9JVVRWBekYo�_ via @theprogressive #optout
5269	Question #pearsoniswatching Why are you making #PARCC so hard? High stake misery @BadassTeachersA #TBATSpic.twitter.com/vY5VHMU013
5270	@DianeRavitch Save your kids from stress n life long rating. Spare poor kids n their #teachers from shaming. #OptOut: http://dianeravitch.net/2015/03/15/teachers-time-for-civil-disobedience/�__�_
5271	Here is a folk song I wrote to protest the nonsense testing. Why Johnny Can't Stay in School. For all the Opt outs http://barrylane.bandcamp.com/track/why-johnny-cant-stay-in-school�__�_
5272	Spoon feeding in the long run teaches us nothing but the shape of the spoon Don't be spoon feed by #Pearson #parcc #commoncore Say #noparcc
5273	It's pretty clear #PARCC #PEARSON #SBAC & #FSA have something to hide. Crappy tests that don't measure what they claim and designed to fail.
5274	@gina_rae09 because we are getting funded for taking it.if more people opt out the test then we wont be getting funded.
5275	I'd rather #OptOut my child and deny @pearson the data than have them be #monitoredbypearson! #RefuseTheTest @LIOptOut @NYSAPE @lacetothetop
5276	If a well-respected educator like Frank Breslin is concerned then we ALL need to be concerned! http://dianeravitch.net/2015/03/15/frank-breslin-police-states-spy-on-children/�__�_ #PARCC #Pearson
5277	@nyschoolboards Only measure used to determine failing" school is test scores REFUSE the Tests - problem solved #pearsoniswatching"
5278	Our children are NOT the beneficiaries of #Pearson and #PARCC's testing system. They are the raw material.
5279	@nyschoolboards Why should our kids take the test before they are fixed"? #OptOut #PEARSON."
5280	I just don't know what else I can say to those who are allowing their children to take the test. Starve the monster! #pearsoniswatching
5281	Common Core Cash Cow To Big Corporations http://tinyurl.com/mphr2ru�_ CC NOT About better ed 4 kids #stopcommoncore #alpolitics #optout
5282	Another reason I will opt my kids out of all this testing nonsense! High Stakes Testing Surveillance http://www.livingindialogue.com/high-stakes-testing-makes-surveillance-necessary/�__�_
5283	Teaching children shouldn't be reduced to data mining for a source outside of the US. #pearsoniswatching and I want to know why
5284	Bring an end to No Child Left Behind (or more accurately Every Child Left Behind) by refusing the test #OptOut of... http://fb.me/1C2yZWLZY
5285	@NicholasFerroni @LesaWilbert #satchat #PARCC I'm becoming more skeptical because it doesn't seem so student centered as intended or sold
5286	Opting out of standardized testing is not anti-test. It's pro-education. #pearsoniswatching #PeepingPearson #Pearsonpic.twitter.com/WSHaciPHEm
5287	Refuse your children from the test #parents because #pearsoniswatching http://bigeducationape.blogspot.com/2015/03/breaking-pearson-nj-spying-on-social.html�__�_ #whyIrefuse
5288	It's not assessment or feedback if it destroys a students thirst for learning for reading for writing for sharing for thinking. #parcc
5289	Refuse your children from the test #parents because #pearsoniswatching http://bigeducationape.blogspot.com/2015/03/breaking-pearson-nj-spying-on-social.html�__�_ #whyIrefuse
5290	The company that makes smarter balance gets money when kids fail the test. Everyone opt out if it
5291	#parcc #sbac #mstep refuse the test stand for what is right stop the abuse on our youth schools & teachers!!!
5292	The PARCC test is the stupidest thing ever I plan on opting out
5293	What @MichaelPetrilli have too much invested in #commoncore 2 let it fail? #optout your children now and stop the machine #StopCommonCore
5294	@denverpost Let us teach NOT test! #IStandWithPeg #ISupportPeggyAndOptOut @BadassTeachersA #OptOut @UnitedOptOutpic.twitter.com/l7lrmNWIXc
5295	I think the #PARCC should be canceled period. How much money has been wasted on it? Like really? Anyone actually know?
5296	I fully intend to opt my child out of standardized testing next year. Voting with my feet in a way. http://hereandnow.wbur.org/2015/02/27/opt-out-school-tests�__�_
5297	RT @gregorycendana: Teaching 2 the test is a disservice 2 kids it's a disservice 2 teachers" Amy Goodman of @democracynow @MHPshow #optout"
5298	Teachers evaluation of students is far more valid than a distant person whose never met your students" @skrashen #optout"
5299	Beautiful Read- An Open Letter to My #Students: I Am Sorry For What I Am About To Do To You http://wp.me/p4I1aM-90 #PARCC via @JessLifTeach
5300	Thanks to @BillGates @GovChristie and the #PARCC test this year NJ teachers will be testing more than they're teaching. #njed #sunchat
5301	Tomorrow begins @BillGates' takeover of public schools. There is a reason why only 11 of the 50 states are taking the #PARCC. #sunchat
5302	This Video choked me up because of the Truth is speaks #NoPARCC #OptOut #OptOutOhio #standup4kids https://vimeo.com/120619448?from=facebook�__�_
5303	It is time to take back local control! Time for civil disobedience. stop holding schools for ransom. End GEA #optout
5304	It is time to stand up to this Governor and his hedge fund cronies! The rich will not use my kids as guinea pigs. #optout
5305	WHY MY KIDS ARE _��OPTING OUT_ѝ OF THE #FSA ( #FLORIDA HIGH-STAKES TEST) http://www.lynnerigby.com/blog-2/�_ via @DMace8 #OptOut #defendchildren
5306	WHY MY KIDS ARE _��OPTING OUT_ѝ OF THE FSA (FLORIDA HIGH-STAKES TEST) http://www.lynnerigby.com/2015/02/why-my-kids-are-opting-out-of-the-fsa-florida-high-stakes-test/�__�_ . @UnitedOptOut
5307	Thoughtful informative post from principal @dglemmer to her community about mandated testing http://renaissanceprincipal.blogspot.com/2015/02/in-midst-of-change-information-is-key.html�__�_ #PARCC
5308	What you allow is what will continue https://animoto.com/play/BBrCJlYjzDJq0cbok9op8A�__�_ #PARCC #PARCCWALKOUT #standardizedtesting #lchswalkout #LasCruces
5309	Principal: _��There comes a time when rules must be broken_�_. That time is now._�� - The Washington Post #PARCC http://www.washingtonpost.com/blogs/answer-sheet/wp/2015/02/19/principal-there-comes-a-time-when-rules-must-broken-that-time-is-now/
