id	Tweet text
8229	Going to be speaking to a U of C class about #CCSS & #PARCC. ? abt how compares to old IL standards: Old ELA is 8 pgs new CCSS ELA 67 pgs!!
8230	@lilpolishblonde @mcropper1 Yes we support parents who choose to #OptOut https://twitter.com/neatoday/status/572192122817781761�__�_
8231	If u think white ppl r only ones protesting ed reform then u aren't listening... http://mothercrusader.blogspot.com/2015/03/guest-post-so-does-opt-out-movement.html�__�_ @UnitedOptOut @NJOptOut #OptOut
8232	I hate taking PARCC testing #PARCC #HATE
8233	New York teacher's union chief to parents: Opt your kids out of standardized testing http://news.wbfo.org/post/new-york-teachers-union-chief-parents-opt-your-kids-out-standardized-testing#.VRr9Op6Dw3s.twitter�__�_ via @wbfo
8234	Does #optout really have a race problem...? umm it might be more complicated than that.. http://mothercrusader.blogspot.com/2015/03/guest-post-so-does-opt-out-movement.html�__�_ @LIOptOut
8235	My response 2 same article on race + #Optout in NJ! @parentingcore Thx 2 Belinda Edmonson 4 providing good fodder :) http://mothercrusader.blogspot.com/2015/03/guest-post-so-does-opt-out-movement.html�__�_
8236	Cuomo bans non-essential state travel to Indiana http://wp.me/p4ySte-tc4�_ Maybe non-essential testing can be next... #refusethetests #OptOut
8237	My response to @educationgadfly on #OptOut and the alleged race" problem http://mothercrusader.blogspot.com/2015/03/guest-post-so-does-opt-out-movement.html�__�_"
8238	. @AFTunion president @rweingarten says if she had kids she'd #OptOut of #Parcc via @DianeRavitch http://ow.ly/L1RRr
8239	@NYGovCuomo @CarlHeastie @SenatorSkelos @JeffKleinNY #AllKidsNeed #optout @KarenMageeNYSUT Education THAT important"pic.twitter.com/h11qIx7FIy"
8240	@davowillz @SchoolsImprove Students should be able to opt out of these. Ridiculous to add another layer of testing like this.
8241	Posting #PARCC exams on social media is copyright infringement - http://www.eschoolnews.com/2015/03/31/parcc-social-media-161/�__�_ via @eschoolnews thoughts?
8242	#OptOut Let the games begin! 13 days till the torture of Pennsylvanian school children begins. Parents you have a choice!
8243	@NYGovCuomo: Today I banned non-essential state travel to Indiana. Statement: http://on.ny.gov/1MuFzWA�_" Nice move but still E.A.D. #OptOut"
8244	Debates over testing crossing the line as opt outs put NM at risk http://goo.gl/SeYdGr @AlamedaSunshine
8245	JUNIORS!!!! Opting out of smarter balance testing now has a deadline!! Turn in opt out forms to Mr_�_ https://instagram.com/p/052PDuTD_5/
8246	@FakeMerrylTisch is my favorite! Let's hope folks see through the spin doctoring of the real Tisch. #optout
8247	#Webinar: #PARCC Survival Guide _�� Teaching Pathways for New Assessments http://lumoslearning.com/llwp/schools/parcc-assessment-resources/prepare-your-students-for-the-parcc-assessments.html?ref=tw�__�_ #PBA #EOY #Math #ELA
8248	List of all LI forums - attend and bring a friend - #refusethetest to stop the madness http://www.nysape.org/eventspressletters.html�__�_
8249	#heisnothisfather State testing will use your child as a pawn. OPT OUT!!
8250	Parents are opting out of the common core. Thoughts? http://ow.ly/L2v6R
8251	There is a huge mainstream anger growing in this country against Wall Street and its cronies. https://m.youtube.com/watch?v=UWlSEDENTQ0�__�_ #OptOut
8252	My personal feedback to @MassGovernor about #PARCC .. A strict time limit on a math assessment is just cruel to the students. @PARCCPlace
8253	In CA some districts face minimal opposition to #CommonCore via @EdSource http://edsource.org/2015/in-california-opposition-to-common-core-relatively-minimal/77180#.VRryjJfQdtA.twitter�__�_ #CCSS #SBAC
8254	@rmoyano5 Adaptive Learning tool That Is Aligned With #RTI & Offers Test Based On Principals Of #PARCC & #SBAC http://bit.ly/1l9hNxv
8255	A growing number of parents want their kids to #optout of next month's #CommonCore testing. Tonight we tell you why. @News_8 @nysut #ROC
8256	@BonnieMarano Adaptive Learning Platform That Is Aligned With #RTI & Offers Test Based On Principals Of #PARCC & SBAC http://ow.ly/KuLia
8257	Vote no tying education $ to high stake testing worried on time budget? #AllKidsNeed #optout @KarenMageeNYSUT @CarlHeastie @SenatorSkelos
8258	Rhode Island legislature is also considering an #OptOut bill. Anyone have a full list of all the states doing so? http://ow.ly/L1V5C
8259	@efalchuk - I'm post stamp away from becoming UIP but need to hear views other than 2024 - specifically education #CommonCore & #PARCC
8260	Common-Core Testing Clashes With Social-Media Monitoring http://www.edweek.org/ew/articles/2015/04/01/common-core-testing-clashes-with-social-media-monitoring.html�__�_ via @educationweek #parcc #njdoe #pearson
8261	@UtdIndependent -I'm post stamp away from becoming UIP but need to hear views other than 2024 - specifically education #CommonCore & #PARCC
8262	Poll: Support for common standards but not Common Core http://shout.lt/ZDTH #optout #commoncore
8263	#heisnothisfather I encourage everyone to opt out" of NYS testing. Cuomo should NOT get data that he will use inappropriately."
8264	Oregon teacher opts her daughter out of Smarter Balanced test by @Oregonian http://buff.ly/1BMkX1F #CommonCore
8265	@Cheryl_Smith1 @BadassTeachersA I thought opting out had been blessed by Weingarten even as she pushes for Common Core and test based eval.
8266	Almost all #PARCC test sessions affected by test materials freezing or spooling for extended period..." #bpschat http://bit.ly/1GJ4HV0"
8267	#Education #Testing Firms Spend Millions Lobbying for Pro-Testing Policies // http://sco.lt/8XwDsv #CCSS #PARCC #SBAC via @washingtonpost
8268	@ZephyrTeachout @UnitedOptOut @nysut We need an #optout movement for the CC Geometry test on June 2nd. HS S's need our support too!
8269	Outrageous. Testing giant @Pearson is spying on kids on social media. Tell them to stop! http://aft.to/stopspying #PearsonIsWatching #PARCC
8270	. @CTedreform Do you have an official response to the specific findings in this report invalidating #SBAC #math test? http://mathedconsulting.com/
8271	It's red meat" - @tomloveless99 of @BrookingsInst on politics of slamming #CommonCore http://www.cnbc.com/id/102549347 #parccwalkout #StopCommonCore"
8272	@LAEducators . @DianeRavitch: BREAKING NEWS: @AFTunion President @rweingarten Endorses #OptOut! http://wp.me/p2odLa-9ZJ @UnitedOptOut
8273	@ZephyrTeachout It's the only thing to do. It's the right thing to do. #optout It's #whatallkidsneed @UnitedOptOut @nysut
8274	@TerryHongell @marty10707 @News12WC @News12HV @nysut #commomcore Geometry test June 2nd. Let's #optout & do #whatallkidsneed R U listening?
8275	@PearsonStudents : SHAME on you!! Trying to get students to tweet their pics & grades. #shame #pearsoniswatching #kissmygrits
8276	#SmarterBalanced #CommonCore #Math Tests Are Fatally Flawed Should Not Be Used / SR #Education Associates Rpt: http://sco.lt/8CvBVR #SBAC
8277	@NYSPTA @nyschoolboards @NYSchoolSupts @SAANYS Support #refusethetest It is time to #saveourschools and take action!
8278	Abject level of irresponsibility from @nysut on #optout nonsense. Tis better to keep parents ignorant? http://www.nydailynews.com/new-york/education/state-teacher-union-chief-calls-common-core-boycott-article-1.2168005�__�_ #Voices4Ed
8279	RT @sdma49: #PARCC http://paulinehawkins.com/2014/04/07/my-resignation-letter/�__�_ Teacher with principles. #AFT #NEA #testinginsanity @AnnetteChaseCLE @OhioBats
8280	@NYGovCuomo is willing to close his eyes to SPED children. Parents you need to #optout
8281	#PARCC http://paulinehawkins.com/2014/04/07/my-resignation-letter/�__�_ Teacher with principles. #AFT #NEA #testinginsanity
8282	#PARCC ##NewJersey http://fb.me/35LKHXKNb
8283	If you don't #optout then you're opting in on Cuomo's disastrous agenda
8284	#privacy #cookies #optout #Facebook 'tracks all visitors breaching #EU #law' http://ln.is/www.theguardian.com/3G45g�__�_
8285	Our 2nd Assignment of The Day features this outstanding #parcc sample assignment! Check it out! https://edcite.com/1jd3e7 #edtech
8286	BREAKING NEWS: Karen Magee NYSUT President Calls for Mass Opt Out | Diane Ravitch's blog http://ow.ly/3xFJGe #parcc
8287	#SBAC resistance in Washington State is growing http://ow.ly/3xFJER #waedu #CommonCore #edchat @OurVoiceWEA @SeattleEA
8288	. @theschoolpr thanks! Plz highlight invalidation of #SBAC #math: http://sco.lt/8CvBVR�_ + research on test pressure: http://sco.lt/8b5xRZ
8289	Why do we need #SBAC testing anyway? Read about why we support it here: http://ow.ly/KZDWX #edreform #education
8290	Standardized Testing _�� Student Voice Goes Viral http://buff.ly/1aeedDk @FairTestOffice #optout #educationalreformpic.twitter.com/xAIzVMgf8t
8291	How to help students retain information. Do you use these tips? http://ow.ly/L2AqW #PARCC #TeachingTuesday #teacherproblems #musiced
8292	@UrbanEdMOOC Our #TestingSeason panel tonight includes teachers & policy makers do you have any questions about #OptOut & #testing policy?
8293	Help your students succeed with testing http://ow.ly/L2AqW #PARCC #teaching #teachingscience #TeachingTuesday #teachers
8294	WOW!!!-> . @KarenMageeNYSUT tells parents to opt out of testing!!! http://blog.timesunion.com/capitol/archives/231494/going-on-the-offense-nysuts-magee-calls-for-test-boycott/�__�_
8295	My question is why do policymakers wait until #optout to address student concerns around assessment? Goal should beengagement @theschoolpr
8296	LOVE IT-> . @KarenMageeNYSUT tells parents to opt out of testing!!! http://blog.timesunion.com/capitol/archives/231494/going-on-the-offense-nysuts-magee-calls-for-test-boycott/�__�_
8297	@nprnews #trending https://tedmorrissey.wordpress.com/2015/03/28/destroying-public-education-for-dummies/�__�_ #superintendent #education #funding #PARCC #CommonCore #Danielson #teachers
8298	A #CT parent and former superintendent reflects on the importance of testing. http://ow.ly/L2uj6 #SBAC #education #edreform
8299	@beansouptimes: Have your followers submit questions on #testing policy & #OptOut to our panel of teachers & policy makers w/ #TestingSeason
8300	Just say no to #STAAR #optout #pearsoniswatching #pearsonsucks http://www.txedrights.net/
8301	Parents _�� If you opt your child out of the SBAC Test DO NOT ALLOW them to be left in the testin_�_ http://jonathanpelto.com/2015/03/31/parents-if-you-opt-your-child-out-of-the-sbac-test-do-not-allow-them-to-be-left-in-the-testing-room/�__�_ via @jonathanpelto
8302	So happy i got opted out of the stupid STAAR test #OptOut #StupidSTAARTest
8303	@jeffbcdm @xianb8 @ChadAldeman Yes. FLDOE says there is no #optout" Much like #RickScott's ban on "climate change"."
8304	Opt Out also means @PCunningham57 @audhilly @edu_post test-driven reform is doomed http://scholasticadministrator.typepad.com/thisweekineducation/2015/03/thompson-1.html#.VRrWdGxOmUk�__�_
8305	@xianb8 Our #TestingSeason panel tonight includes teachers and policy makers do you have any questions regarding #OptOut & #testing policy?
8306	NJ PARCC refusals top 50000 http://on.app.com/19FuhNb #PARCC #njed #njea #edchatpic.twitter.com/u5ddytlzUq
8307	@ConnectEdProf Our #TestingSeason panel tonight includes teachers & policy makers do you have any questions abt #OptOut & #testing policy?
8308	@NorwichBulletin compares #SBAC to CEA's testing proposal: Eliminating student testing only delays education reform" http://shar.es/1ggVAN"
8309	. @citizenstewart @DataDiva @jybuell And let's not forget #optout is less prevalent in many severe low SES high schls given high #dropout %?
8310	@KatieOsgood_ Our #TestingSeason panel tonight includes teachers & policy makers do you have any questions about #OptOut & #testing policy?
8311	The American Federation of Teachers endorses #CommonCore #OptOut: http://fb.me/75YXFxO1E
8312	Prepare your kids for a brighter future by refusing #PARCC. @PARCCPlace Give the joy of learning back to the students!
8313	. @glennbeck @michellemalkin early to GOP notion that Common Core = DC overreach http://www.cnbc.com/id/102549347 #parccwalkout #StopCommonCore
8314	@cceainfo @NSEAOnline https://cdn.fbsbx.com/hphotos-xpa1/v/t59.2708-21/11095401_10205459642227353_783712633_n.pdf/Guidance-Memo-15-01-CRT-Opt-Out.pdf?oh=dc61c5df9afe4f8a9ad01d2e339ce14b&oe=551C86E8&dl=1�__�_ Parents are allowed to #optout #nvleg #Nevada @UnitedOptOut
8315	Cyber snoops track students_�� activity - Stephanie Simon - POLITICO #PARCC http://www.politico.com/story/2015/03/cyber-snoops-track-students-116276_Page2.html�__�_
8316	@NVSupt https://cdn.fbsbx.com/hphotos-xpa1/v/t59.2708-21/11095401_10205459642227353_783712633_n.pdf/Guidance-Memo-15-01-CRT-Opt-Out.pdf?oh=dc61c5df9afe4f8a9ad01d2e339ce14b&oe=551C86E8&dl=1�__�_ Thank you for allowing parents to #optout @UnitedOptOut #nvleg #nved
8317	A good read addressing legality: Posting #PARCC exams on social media is copyright infringement. http://buff.ly/1GIHa6A
8318	@AdamLaxalt Thanks to your office for clarifying parents can #optout their child from standardized testing #nvlegpic.twitter.com/LAAmBKI1X0
8319	Our @ELHaynesPCS students taking a break from the grueling #PARCC exam & enjoying the sunshine at Bruce Monroe Park. pic.twitter.com/MgLJBi6ybo
8320	Hey @NYSAPE trying to disseminate info on NYC #optout #refusethetests forums going on. Do you have more info on upcoming events? Thx
8321	Does Pearson data mine our kids' test essays for personal info? #pearsoniswatching #PeepingPearson #PARCC #STAAR
8322	@hickforco stop pressuring #coleg to vote against 223. Join the winning team-we parents won't stop until you do the right thing! #optout
8323	Opting out is making headlines! via @StopCCMichigan http://ow.ly/L0THX #RefuseTheTest
8324	Facebook #tracks you even if you #optout says Belgian investigation #SmartOnPrivacy http://www.fastcompany.com/3044498/fast-feed/facebook-tracks-you-even-if-you-opt-out-says-belgian-report�__�_ by @OutOnALumb via @FastCompany
8325	NJ PARCC refusals top 50K http://on.app.com/1Ct7Zsc�_ via @AsburyParkPress #PARCC #NJ #Schools #Education
8326	@DianeRavitch: BREAKING NEWS: AFT President Randi Weingarten Endorses Opt�_Out! http://wp.me/p2odLa-9ZJ @DDyslexiaCT @E2ENational #OptOut
8327	Common Core fight! @JebBush v @BobbyJindal @tedcruz @ScottWalker @ChrisChristie http://www.cnbc.com/id/102549347 #PARCC #sbac pic.twitter.com/fHD1XlRQM5
8328	Recent research on #Massachusetts schools: #charterschools #snowdays phys activity #PARCC http://www.doe.mass.edu/news/news.aspx?id=17858�__�_ #maedu
8329	Outrageous. Testing giant @Pearson is spying on kids on social media. Tell them to stop! http://aft.to/stopspying #PearsonIsWatching #PARCC
8330	Le #Danemark reconsidՌre ses #OptOut quand le #RoyaumeUni envisage de faire cavalier seul. Deux pays pour une #UEhttp://europe-liberte-securite-justice.org/2015/03/30/le-danemark-reconsidere-sa-clause-dexemption-en-vue-dune-plus-grande-cooperation-avec-lunion-europeenne-quand-le-royaume-uni-envisage-de-faire-cavalier-deux-paysdeux-ambi/�__�_
8331	Thx to @pbsanstead FB group: OPT OUT OF THE STATE TEST: The National Movement https://www.facebook.com/groups/unitedoptout/�__�_ @UnitedOptOutpic.twitter.com/kSF3hqjmL3
8332	@marty10707 Need to encourage parents & PTSA's to #optout. Then @NYGovCuomo will have to listen or risk his political career @UnitedOptOut
8333	AFT President supports REFUSING PARCC! http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_ @CTU279 @EricGordon_CEO @sdma49 @sjchiariello #PARCC #optout
8334	What is the opt-out-of-testing demographic?
8335	Must read thoughtful column by Rick Holmes Putting PARCC to the test" http://tinyurl.com/qzqy447 #PARCC @HolmesAndCo"
8336	Thanks PARCC for making me read Pan and Piթre Garoit. Those stories were pointless. #pearsoniswatching
8337	NYSUT statement on the budget agreement | http://NYSUT.org�_: http://www.nysut.org/news/2015/march/nysut-statement-on-the-budget-agreement#.VRrGiG34IbE.twitter�__�_ #RefuseTheTest
8338	@News12WC @News12HV NYSUT President Karen Magee on high-stakes test: We are encouraging parents to opt out." @nysutpic.twitter.com/R3YUbP6yNV"
8339	OUTGOING Regent Bennett attacks @KarenMageeNYSUT for supporting parents' rights to opt out" of testing #wontbemissed http://news.wbfo.org/post/new-york-teachers-union-chief-parents-opt-your-kids-out-standardized-testing�__�_"
8340	Thousands of Smart Meters Explode Simultaneously After Truck Pummels One Power Pole | http://goo.gl/GXigds #optout pic.twitter.com/DfHFtiOCwe
8341	[Webinar]: #PARCC Survival Guide _�� Teaching Pathways for New Assessments. Register here: http://goo.gl/lteX2f
8342	Market Research: big fan. Survey-every-interaction replace continued patronage? No two hours everyday checking boxes is too much! #OptOut
8343	I wonder what the #'s are. RT _�� @StudentSuccess: Opting out of tests is a _��mistake_ѝ writes @timesunion: http://bit.ly/1MtIPBI�_ #optout"
8344	Karen Magee @nysut Pres urges parents to opt out of #CommonCore http://www.nydailynews.com/new-york/education/state-teacher-union-chief-calls-common-core-boycott-article-1.2168005�__�_ #optout #AllKidsNeed @AFTunion @UFT
8345	TONIGHT: Premiere of #TestingSeason film from @TheSchoolPr on the #Chicago #optout _�_http://movement.www.testingseason.eventbrite.com
8346	I admire those students also think we need to acknowledge SoC in Chi have been leading #optout for years @athomaa101 @ChadAldeman @jeffbcdm
8347	I didn't hear a word she said. #parcc$apocalypse
8348	. @BadassTeachersA #optout now is the time! Don't wait until next year. pic.twitter.com/fr2h1lK54k
8349	is it too late to opt out of sage testing because this is the worst thing i have ever done
8350	State Superintendent Randy Dorn's interpretation" of the Common Core SBAC testing and opting o_�_ http://wp.me/pNbRQ-3P4�_ via @writernthesky"
8351	Brilliant. #TBATs @BadassTeachersA @MIBATS @usedgov #pearsoniswatching pic.twitter.com/KoFsTsqoka
8352	Crony Capitalist War of greed against US Pub-Ed #EdBlogNet http://wp.me/pLJTE-VK #PARCC #Pearson #SBAC @lflwriterpic.twitter.com/xwrTDDWqtz
8353	COLO #optout bill SB223 postponed for Senate floor until April 6 #coleg @ilanadspiegel
8354	END THIS NOW! #PARCC @GovChristie @BariErlichson @PatrickDiegnan @NJSenatePrespic.twitter.com/FuSTcf9bYx
8355	. @nysut union calls for #optout of NY state tests. Regents head replies:stop making noise to protect the adults" http://nydn.us/1I0Ownt"
8356	@ChadAldeman @jeffbcdm @xianb8 #Optout is also high school student led. http://pamplinmedia.com/pt/9-news/255005-124977-lohs-students-fighting-new-state-exams�__�_
8357	Of the kids I watched take the #PARCC nearly all got Every. Single. Question. Wrong. It was so ridiculously difficult kids got NOTHING.
8358	@xianb8 @ChadAldeman @EWAEmily In FL #optout is grassroots & parent led. Teachers are getting on board in support against abusive testing.
8359	Amazing @rweingarten supports opt out! http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_ Stop the testing madness!! #AllKidsNeed is NO test prep
8360	Shmoop Releases PARCC Prep Making Otherwise Challenging Assessments a Walk in the PARCC http://bit.ly/1IMKHQg #PARCC #CommonCore #edtech
8361	Amazing @rweingarten supports opt out! http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_ Stop the testing madness!!
8362	#EdReform #StopCommonCore #RefuseTheTest pic.twitter.com/S83Fob0Ne7
8363	@ChadAldeman #OptOut in Florida is totally parent led. Teachers are getting on board in support against child abusive testing. @FLBATs
8364	Opt out Day 12: Why poverty matters in standardized testing http://www.edusanity.com/2015/03/31/a-month-of-opting-out-of-standardized-tests-day-12/�__�_ via @EduSanity
8365	@DataDiva @citizenstewart Examine the credibility of the reasons parents are choosing 2 #optout. A logical & empirical analysis of concerns.
8366	@citizenstewart @DataDiva @jybuell The issue of #optout is being presented in a highly misleading manner (which undermines all schls & kids)
8367	Pearson and NJ Snoop on Students_�� Tweets to Catch PARCC Test Malcontents - @DianeRavitch @BadassTeachersA #PARCC https://nonprofitquarterly.org/policysocial-context/25876-pearson-and-nj-snoop-on-students-tweets-to-catch-parcc-test-malcontents.html#.VRq4drUOkL8.twitter�__�_
8368	. @KarenMageeNYSUT I urge parents to opt out of testing. They_��re not valid indicators of student progress." #truthhttp://www.nydailynews.com/new-york/education/state-teacher-union-chief-calls-common-core-boycott-article-1.2168005?cid=bitly�__�_"
8369	Students in Lake Oswego Oregon Lead #OptOut Campaign http://wp.me/p2odLa-9Yw�_ via @DianeRavitch #sbac
8370	NY State United Teachers President Karen Magee on high-stakes test: We are encouraging parents to opt out." @nysutpic.twitter.com/6MI3zTPjEy"
8371	#StudentsFirst puts #studentslast If it's a loosing battle why are you freaking out? #optout @BadassTeachersAhttp://thndr.it/1IyD1kv
8372	Amherst drops _��sit and stare_�� policy for students who opt out of testing #Buffalo http://bit.ly/1MtVDbl
8373	BREAKING NEWS: AFT President Randi Weingarten Endorses Opt Out! http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_ #edtech #feedly #optout #parcc
8374	Just overheard an outside mental health provider who comes 2our school 1x per week complain abt sending 5 yr old to security. Blame #PARCC!!
8375	@optoutstlucie BREAKING NEWS: AFT President Randi Weingarten Endorses Opt Out! http://wp.me/p2odLa-9ZJ�_ via @DianeRavitch #optout
8376	@edreform @LarryHogan @TheMDCAN 800000 want relief from #PARCC plus their parents and teachers. What's the hold up? Elitists rule?
8377	State to school districts: Students can_��t _��opt out_�� of testing over common core objections http://www.nkyTribune.com/?p=8750
8378	State to school districts: Students can't 'opt out' of testing over common core objections - http://go.shr.lc/1NzppGR
8379	@LarryHogan @baltimoresun @KeifferMitchell real school choice is when parents can refuse #PARCC where is this relief for parents?
8380	I generally think the #optout stuff is kind of ridiculous but the response from KDE is also way over the top: http://www.ksba.org/protected/ArticleView.aspx?iid=6GB33IB&dasi=3G32�__�_
8381	The goal of @KIPP is not to achieve a certain score on #PARCC it's to prepare students for life says CEO @BarthRichard #SEL
8382	Georgia's high stakes tests are called Milestone Tests. Pearson is not watching in Georgia. Who is watching?? #pearsoniswatching
8383	Sitting in the library because my parcc test won't work. #dumbesttest #PARCC pic.twitter.com/t5na2KrbLS
8384	What's happening #parcc$apocalypse
8385	In library cuz no testing #parcc$
8386	Are you paying attention? Stop destroying public education! @GovChristie @usedgov @SenateFloor http://paulinehawkins.com/2014/04/07/my-resignation-letter�__�_ #StopCommonCore #PARCC
8387	Thank you parents for coming out last night to learn ab the #sbac. Had a packed house at CPE. pic.twitter.com/hJWAY6Me5N
8388	What every teacher needs to know about poverty and test scores. http://www.edusanity.com/2015/03/31/a-month-of-opting-out-of-standardized-tests-day-12/�__�_ #optout #PARCC @plthomasEdD @EduSanity @NEPCtweet
8389	If you thought #optout movement was a grassroots parent initiative... http://m.nydailynews.com/new-york/education/state-teacher-union-chief-calls-common-core-boycott-article-1.2168005�__�_
8390	. @arneduncan US children race to the bottom thanks to your #RaceToTheTop #CommonCore #SBAC #PARCC & #poverty!pic.twitter.com/aiV6zEbrYi
8391	Know Your Rights. Make An EDUCATED decision. @nysut @KarenMageeNYSUT @DianeRavitch #optout #refusethetestspic.twitter.com/bjVBulqv2T
8392	@michellemalkin hello my friend. In your research have you covered the impact on #CommonCore #PARCC on vul children? I'd love to see data
8393	TONIGHT! Premiere of #TestingSeason film from @TheSchoolPr on the #Chicago #optout movement. #educateyourself:http://www.testingseason.eventbrite.com
8394	State alerts districts against parent requests to _��opt out_ѝ of K-PREP tests citing common core objections @ksbanews http://www.ksba.org/protected/ArticleView.aspx?iid=6GB33IB&dasi=3G32�__�_
8395	@MaryEllen74 That right there is why we refused to have our kids do #PARCC this year. You CAN refuse - if not this round the the EOY round.
8396	Today_��s testing update. Visit ISBE_��s #PARCC page at http://www.isbe.net/assessment/parcc.htm�__�_ for announcements.pic.twitter.com/JKZGcBbYzH
8397	@MichaelPetrilli Refusing #PARCC here in #MD turned out 2 b a great solution 4 our family thanks. @PCunningham57 @karennussle @OhioGadfly
8398	BREAKING NEWS: AFT President Randi Weingarten Endorses #OptOut! @DianeRavitch @rweingarten @jonathanpelto @Wlecker http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_
8399	. @OhioGadfly @audhilly @MichaelPetrilli @PCunningham57 @karennussle Also about shining light 4 others re: use of not validated tests. #PARCC
8400	NY teacher's union pres. urges parents to 'opt out' of testing.Unseemly effort to protect teachers jobs not kids http://schoolzone.buffalonews.com/2015/03/30/nysut-president-urges-parents-to-opt-out-of-state-tests/�__�_
8401	Dr. Santiago-Muձoz: There is no right or wrong decision about whether to opt for the Down syndrome test. More: http://ow.ly/KfbuU
8402	MA Superintendent Jeff Riley asks Is it time for #PARCC?" His answer: "Not Yet" - http://www.edweek.org/ew/articles/2015/03/25/why-my-school-district-is-holding-off.html?tkn=SNZFNfaH5O9TMnDLVkyilVvn6FjiQrlnxETz&print=1�__�_"
8403	Webinar for Educators #PARCC Survival Guide _�� Teaching Pathways for New Assessments. Register here: http://goo.gl/lteX2f
8404	Hey @pearson I wore out a pencil sharpener getting my room ready for the #parcc test. Can i get reimbursed? Or are you short on cash?
8405	_��We respectfully refuse to participate in the test._ѝ http://buff.ly/1OSJ08l�_ Close to that time of year! #optout pic.twitter.com/dqH3wYrSZp
8406	. @BadassTeachersA @DianeRavitch: BREAKING NEWS: @AFTunion President @rweingarten Endorses #OptOut! http://wp.me/p2odLa-9ZJ @UnitedOptOut
8407	#pearson #pearsoniswatching #privacy #StopCommonCore #CommonCore #standup4kidspic.twitter.com/iXD7r2Oel8
8408	@audhilly @marianne_dfer I think you_��re overreacting. @iSuperEit actually gives credence to one of the most common reasons for optout.
8409	Less Testing!!! More Teaching!!! #RefuseToTest #OptOut http://fb.me/7a5rBm2MV
8410	Common Core Math Will Reduce Enrollment in High-Level High School Courses via Pioneer Institute http://pioneerinstitute.org/featured/common-core-math-will-reduce-enrollment-in-high-level-high-school-courses/�__�_ #OptOut
8411	Intelligent convo about #evaluation and #Testing w/ @KarenMageeNYSUT who urges parents to #optout and @sarbetter http://www.wcny.org/cpr033015/
8412	#Free #webinar for #teachers on #parcc assessments. Learn the best teaching strategies survival tips and much more! http://goo.gl/foZUcX
8413	#Free #webinar for #teachers on #parcc assessments. Learn the best teaching strategies survival tips and much more! http://goo.gl/foZUcX
8414	When Ryan Gaiser falls asleep and has to be woken up because of the noises he's making.. #PARCC
8415	all stick no carrot: why I opt my kids out of standardized testing http://goo.gl/UY8nvJ
8416	Reading: Senator David Perdue Votes To Allow States to Opt Out of Common Core http://bit.ly/1MmHqwL
8417	@rweingarten Thank u Randi! As a father of 3 I will follow ur and others' leadership & #optout my kids! @changethestakes #ProtectOurSchools
8418	Jim Broadway observes: The IRS will not audit every taxpayers but federal policy forces an audit of every student's achievements." #PARCC"
8419	Was the task force's choice of Smarter Balanced a foregone conclusion? http://ablogaboutschool.blogspot.com/2015/03/foregone-conclusion.html�__�_ #ialegis #iaedfuture #SBAC
8420	#PARCC: PHS students conclude first round of testing http://bit.ly/1Ii6leu #Princeton #publicschools
8421	@LionelMedia thank you for getting it" #saynotocuomo #optout"
8422	#Free #webinar for #teachers on #parcc assessments. Learn the best teaching strategies survival tips and much more! http://goo.gl/foZUcX
8423	If you opt your child out of the SBAC Test DO NOT ALLOW them to be left in the testin_�_ http://jonathanpelto.com/2015/03/31/parents-if-you-opt-your-child-out-of-the-sbac-test-do-not-allow-them-to-be-left-in-the-testing-room/�__�_ @ceanews @AFTCT @AFTunion
8424	@BadassTeachersA If you opt your child out of the SBAC Test DO NOT ALLOW them to be left in the testin_�_ http://jonathanpelto.com/2015/03/31/parents-if-you-opt-your-child-out-of-the-sbac-test-do-not-allow-them-to-be-left-in-the-testing-room/�__�_
8425	@UnitedOptOut If you opt your child out of the SBAC Test DO NOT ALLOW them to be left in the testin_�_ http://jonathanpelto.com/2015/03/31/parents-if-you-opt-your-child-out-of-the-sbac-test-do-not-allow-them-to-be-left-in-the-testing-room/�__�_
8426	If you opt your child out of the SBAC Test DO NOT ALLOW them to be left in the testin_�_ http://jonathanpelto.com/2015/03/31/parents-if-you-opt-your-child-out-of-the-sbac-test-do-not-allow-them-to-be-left-in-the-testing-room/�__�_ @Linda1746 @JoLiebling
8427	If you opt your child out of the SBAC Test DON'T ALLOW them to be left in testin_�_ http://jonathanpelto.com/2015/03/31/parents-if-you-opt-your-child-out-of-the-sbac-test-do-not-allow-them-to-be-left-in-the-testing-room/�__�_ @RobertCottoJr @YohuruWilliams
8428	If you opt your child out of the SBAC Test DO NOT ALLOW them to be left in the testin_�_ http://jonathanpelto.com/2015/03/31/parents-if-you-opt-your-child-out-of-the-sbac-test-do-not-allow-them-to-be-left-in-the-testing-room/�__�_ @Wlecker @realsaramerica
8429	Doesn't get much more irresponsible than this: #NYSUT chief encourages parents to #optout. #NYedchat http://www.nydailynews.com/new-york/education/state-teacher-union-chief-calls-common-core-boycott-article-1.2168005�__�_
